,age,education,n_score,e_score,o_score,a_score,c_score,impulsiveness,ss,asian,black_asian,white_asian,white_black,other,white,other2,autralia,canada,new_zeland,ireland,uk,usa,male,female,alcohol,anphet,amyl,benzo,caffeine,cannabis,chocolate,cocaine,crack,ecstasy,heroine,ketamine,legal_h,lsd,meth,mushrooms,nicotine,semer,vsa
855,-0.95197,-0.05921,0.52135,1.2861,-0.17779,0.59042,2.04506,0.88113,1.2247,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,user,user,not_user,not_user,user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user
856,-0.07854,-1.43719,1.37297,-0.80615,-0.45174,-1.92595,-1.64101,0.19268,-0.52593,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,user,user,not_user,user,user,user,user,user,user,user,user,user,not_user,not_user,user,not_user,user,not_user,not_user
857,-0.95197,-0.61113,-1.05308,2.32338,1.06238,-0.15487,0.93949,0.88113,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,user,not_user,user,user,user,user,not_user,not_user,user,not_user,not_user,user,not_user,not_user,not_user,user,not_user,not_user
858,-0.95197,-0.61113,1.02119,-1.23177,1.06238,-1.07533,-1.25773,2.90161,0.40148,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,not_user,user,not_user,user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
859,-0.07854,-0.61113,0.62967,0.80523,1.06238,-0.45321,-1.78169,1.29221,0.7654,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,user,not_user,not_user
860,-0.95197,0.45468,0.04257,-0.15487,-0.17779,-0.60633,-0.40581,1.86203,1.2247,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,user,not_user,not_user
861,-0.95197,-0.61113,-1.86962,1.2861,2.15324,0.76096,0.93949,-0.71126,0.07987,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,not_user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,user,not_user,not_user
862,-0.95197,-0.61113,1.60383,-0.57545,-0.17779,-1.6209,-0.65253,-0.71126,0.7654,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,user,not_user,user,user,user,user,user,user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,user,not_user,not_user
863,-0.95197,-0.61113,-0.14882,1.11406,-0.58331,-0.60633,-0.78155,0.88113,0.07987,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,not_user,not_user,not_user,user,user,user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
864,-0.95197,-0.61113,0.41667,-1.09207,0.58331,0.59042,-0.78155,0.19268,-0.21575,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,user,user,not_user,user,not_user,user,user,user,not_user,not_user,not_user,not_user,user,not_user,user,not_user,user,not_user,not_user
865,-0.95197,-0.61113,-0.05188,1.2861,1.43533,0.76096,2.04506,0.52975,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,not_user,not_user,not_user,user,user,user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
866,-0.95197,-0.61113,-1.32828,0.32197,0.7233,0.94156,1.63088,-0.71126,0.40148,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,user,user,not_user,not_user
867,1.09449,-0.05921,1.60383,-0.69509,0.88309,-0.30172,-1.78169,1.29221,1.92173,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
868,-0.07854,0.45468,0.91093,-0.80615,1.06238,-0.45321,1.13407,0.88113,1.92173,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user
869,-0.95197,1.16365,0.22393,1.58487,0.14143,-1.6209,-1.0145,0.52975,0.40148,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,user,not_user,user,user,user,user,user,not_user,user,not_user,not_user,user,not_user,user,not_user,user,not_user,user
870,-0.07854,1.16365,-0.67825,-0.43999,-0.01928,0.59042,-0.27607,-0.71126,-0.84637,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
871,-0.95197,-0.61113,1.49158,-1.7625,0.14143,-0.76096,-2.42317,-0.71126,-2.07848,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
872,-0.07854,1.16365,0.22393,-1.09207,-0.58331,0.28783,-1.0145,0.52975,-0.21575,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,user,not_user,user,user,not_user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user
873,-0.95197,-0.61113,0.73545,0.32197,1.43533,-0.01729,-0.78155,1.86203,1.92173,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,user,user,not_user,user,user,user,user,not_user,not_user,user,not_user,not_user,user,user,not_user,user,user,not_user,not_user
874,0.49788,-0.05921,1.23461,-2.11437,0.7233,-1.92595,-0.40581,2.90161,0.7654,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,not_user,user,not_user,not_user,user,user,user,not_user,not_user,not_user,user,not_user,user,not_user,user,not_user,not_user,not_user,not_user
875,-0.07854,-0.61113,-0.92104,0.47617,0.7233,0.43852,-2.18109,1.86203,1.92173,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,user,not_user,not_user,not_user,user,user,user,not_user,not_user,user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user
876,-0.95197,0.45468,-0.58016,1.45421,0.88309,-0.01729,0.12331,0.88113,0.40148,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,not_user,not_user,not_user,user,user,user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,user,user,not_user,not_user
877,-0.07854,1.16365,1.23461,0.00332,-0.31776,-0.15487,-0.14277,1.29221,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,user,not_user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
878,-0.95197,-2.43591,0.62967,-0.15487,0.88309,-0.45321,-1.38502,0.19268,1.92173,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,user,not_user,user,user,user,user,user,not_user,user,user,user,user,user,user,user,user,not_user,not_user
879,0.49788,-0.61113,1.60383,-1.09207,0.29338,-0.60633,-0.78155,1.86203,0.40148,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,user,not_user,not_user,user,user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user
880,-0.07854,-0.61113,-1.1943,1.45421,1.24033,-0.91699,-0.14277,0.52975,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
881,-0.95197,-0.61113,0.04257,1.2861,0.7233,0.28783,-0.65253,0.19268,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,not_user,not_user,user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
882,-0.95197,-0.61113,1.49158,0.00332,0.29338,0.76096,-0.14277,-0.21712,0.7654,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,user,user,user,user,user,user,user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,user,not_user,user
883,-0.07854,-0.61113,1.02119,-2.72827,0.14143,-0.01729,-0.14277,0.19268,0.07987,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,user,not_user,not_user,user,user,user,user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,user,user,not_user,not_user
884,-0.95197,0.45468,0.41667,-0.43999,0.14143,-0.30172,-0.00665,0.88113,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,user,user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
885,-0.95197,0.45468,-0.46725,2.57309,0.7233,1.45039,0.12331,0.19268,1.2247,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,user,user,user,user,user,not_user,user,not_user,user,user,user,not_user,user,not_user,not_user,not_user
886,-0.95197,-0.61113,-1.05308,1.45421,1.65653,1.81866,-0.78155,0.19268,-0.52593,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,not_user,not_user,not_user,user,user,user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
887,-0.95197,-0.61113,0.41667,0.80523,1.24033,1.11406,0.58489,-0.71126,0.07987,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user
888,-0.95197,-0.61113,0.13606,0.96248,1.06238,0.59042,0.58489,-0.71126,0.7654,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,user,not_user,not_user,not_user,user,user,user,user,not_user,user,not_user,not_user,not_user,user,not_user,not_user,user,not_user,not_user
889,-0.07854,-0.61113,-1.55078,2.127,0.88309,-0.01729,0.93949,-0.21712,0.40148,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,user,user,not_user,user,user,user,user,user,not_user,user,not_user,user,not_user,not_user,not_user,user,user,not_user,not_user
890,-0.07854,-0.61113,0.13606,-0.43999,-1.82919,-2.35413,-0.14277,0.52975,0.7654,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
891,-0.07854,-0.61113,1.02119,-1.50796,0.29338,-3.00537,-1.5184,1.29221,1.92173,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,user,not_user,user,user,user,user,not_user,not_user,not_user,not_user,not_user,user,user,not_user,user,not_user,not_user,user
892,-0.07854,-1.43719,3.27393,-2.11437,-0.84732,-1.07533,-2.30408,0.52975,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user
893,-0.95197,-0.61113,-1.43907,-1.7625,-0.01928,-2.35413,-0.27607,0.52975,0.7654,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
894,-0.95197,-0.05921,-1.86962,-0.30033,0.14143,0.13136,-0.65253,-0.71126,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
895,-0.07854,1.16365,-0.79151,1.11406,-0.17779,0.13136,0.41594,-0.21712,0.07987,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,user,not_user,user,user,user,user,not_user,not_user,user,not_user,not_user,user,user,not_user,not_user,user,not_user,not_user
896,-0.07854,0.45468,1.8399,-0.30033,-0.45174,-0.45321,-1.0145,1.86203,1.92173,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
897,-0.95197,-0.61113,1.8399,-0.94779,-0.97631,-0.91699,-1.0145,2.90161,1.92173,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
898,-0.95197,0.45468,-2.52197,1.74091,-1.55521,-3.46436,-0.14277,0.52975,1.2247,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,user,user,user,user,user,user,user,user,user,user,user,user,user,not_user,user,not_user,user,not_user,not_user
899,-0.95197,-0.61113,0.04257,-0.94779,0.44585,-0.60633,-0.89891,0.52975,1.2247,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,user,user,not_user,not_user,user,not_user,not_user,user,not_user,not_user,not_user,user,not_user,not_user
900,-0.07854,1.16365,0.22393,-0.69509,0.29338,-0.60633,-1.13788,0.52975,0.40148,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
901,-0.95197,-1.22751,-0.05188,0.96248,-0.01928,0.43852,-0.65253,0.88113,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,user,user,user,user,user,user,not_user,not_user,not_user,not_user,not_user,user,not_user,user,user,user,not_user,not_user
902,0.49788,0.45468,1.02119,-0.30033,1.06238,-1.07533,0.41594,-1.37983,-0.84637,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user
903,-0.95197,-0.61113,1.37297,-0.15487,-0.17779,-2.35413,-1.13788,0.88113,0.40148,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,not_user,not_user,not_user,user,user,user,user,user,not_user,user,user,not_user,not_user,user,user,not_user,not_user,not_user,not_user
904,-0.07854,-0.05921,0.41667,0.32197,0.14143,-0.01729,2.04506,-0.71126,-0.52593,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
905,0.49788,0.45468,-1.32828,0.32197,-0.71727,-1.34289,0.41594,0.52975,1.2247,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,user,user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
906,-0.95197,-0.61113,-0.24649,0.00332,-0.31776,0.76096,-0.78155,-1.37983,1.92173,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,user,user,not_user,user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,user,not_user,not_user
907,-0.95197,0.45468,0.13606,0.63779,-0.01928,-1.34289,-0.00665,0.88113,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,user,not_user,user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user
908,-0.07854,-0.61113,1.37297,0.47617,1.06238,-0.91699,-1.78169,1.86203,1.2247,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,user,not_user,not_user,user,not_user,user,user,not_user,not_user,user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user
909,-0.95197,-0.61113,2.127,-2.72827,-1.97495,-0.01729,-1.38502,0.52975,-0.84637,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,user,not_user,user,user,user,user,user,not_user,not_user,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user
910,-0.95197,-0.61113,0.73545,-1.37639,-0.71727,-1.34289,-0.78155,-0.21712,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,user,not_user,not_user
911,0.49788,0.45468,0.31287,-1.50796,-1.68062,-1.6209,0.7583,-0.71126,0.40148,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,not_user,not_user,not_user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user
912,-0.95197,-0.61113,-1.1943,2.32338,1.24033,0.94156,0.93949,0.19268,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,not_user,not_user,not_user,user,user,not_user,not_user,not_user,user,not_user,not_user,not_user,user,not_user,not_user,user,not_user,not_user
913,-0.07854,-1.43719,2.28554,-2.5383,-0.58331,-2.21844,-3.15735,1.86203,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,user,not_user,user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user
914,-0.95197,-1.22751,0.22393,0.00332,-0.01928,-0.45321,0.93949,-0.71126,-0.21575,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,user,user,not_user,user,user,user,user,not_user,not_user,not_user,not_user,not_user,user,not_user,user,not_user,user,not_user,not_user
915,-0.07854,-1.7379,0.41667,-0.15487,-0.17779,-0.15487,-0.52745,0.19268,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
916,-0.95197,-0.61113,1.72012,-1.6334,-0.17779,1.61108,0.41594,0.52975,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,not_user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user
917,-0.95197,-1.22751,0.22393,1.45421,2.15324,-0.30172,-1.0145,1.86203,1.92173,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,user,user,not_user,not_user,user,user,user,user,not_user,user,user,user,not_user,user,not_user,user,user,not_user,not_user
918,0.49788,1.16365,-0.24649,-0.30033,-0.71727,-0.76096,0.12331,1.29221,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
919,-0.95197,-0.61113,-1.1943,0.47617,1.06238,-1.34289,0.41594,-0.21712,1.2247,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,user,user,not_user,not_user,user,user,user,not_user,not_user,user,not_user,not_user,user,user,not_user,user,user,not_user,not_user
920,-0.95197,-2.43591,0.13606,-0.30033,-0.01928,0.43852,-1.13788,-0.21712,0.40148,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,not_user,user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,user,user,user,not_user,user,not_user,not_user
921,-0.95197,-0.61113,-1.1943,-1.37639,-0.71727,-1.21213,-1.13788,0.19268,-0.21575,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,not_user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user
922,-0.07854,-1.22751,1.23461,-1.23177,-2.39883,-1.07533,-0.78155,1.29221,-0.21575,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,user,not_user,user,not_user,user,not_user,not_user
923,-0.95197,-1.7379,1.02119,-1.50796,0.29338,0.13136,-0.89891,0.52975,0.07987,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,not_user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,user,not_user,user,not_user,user,not_user,not_user
924,-0.95197,-0.05921,-0.79151,1.2861,0.58331,1.11406,-0.65253,-0.21712,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,user,user,not_user,not_user
925,-0.07854,-0.61113,0.22393,-1.23177,0.88309,-0.76096,-0.27607,-0.21712,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user
926,-0.07854,-0.61113,-0.58016,1.45421,1.65653,1.61108,0.58489,0.19268,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
927,-0.95197,-0.61113,-0.24649,0.96248,0.7233,0.28783,-0.27607,0.52975,0.07987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,user,user,user,not_user,user,user,user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
928,0.49788,-1.7379,-0.67825,-0.69509,-0.58331,0.13136,-0.65253,-1.37983,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,not_user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
929,-0.07854,0.45468,0.73545,-0.69509,1.24033,0.94156,0.41594,0.52975,0.7654,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user,user,not_user,not_user
930,-0.95197,-1.43719,1.13281,-1.92173,-0.01928,1.11406,-0.78155,-0.21712,1.92173,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,not_user,not_user,not_user,user,user,not_user,user,not_user,not_user,not_user,user,not_user,user,not_user,user,not_user,user,not_user,not_user
931,-0.95197,0.45468,-0.24649,0.00332,1.06238,0.59042,2.04506,-0.71126,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
932,-0.95197,-0.61113,-1.32828,1.11406,1.24033,0.28783,-0.78155,1.86203,1.92173,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,not_user,not_user,user,user,user,user,user,not_user,not_user,user,not_user,not_user,not_user,not_user,user,user,not_user,not_user
933,-0.95197,-0.61113,2.28554,-0.69509,0.29338,0.13136,-0.78155,0.52975,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,not_user,not_user,not_user,user,user,user,not_user,not_user,user,not_user,not_user,not_user,user,not_user,user,user,not_user,not_user
934,-0.95197,-0.05921,0.41667,1.2861,1.06238,-0.01729,-0.40581,0.52975,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,not_user,user,not_user,user,user,user,user,not_user,not_user,user,not_user,not_user,user,user,not_user,user,user,not_user,not_user
935,-0.95197,-0.61113,-0.05188,0.32197,0.58331,0.59042,-0.89891,0.88113,1.2247,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,user,not_user,not_user,not_user,user,user,user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
936,-0.95197,0.45468,0.31287,0.32197,-0.01928,-0.60633,0.7583,-0.71126,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
937,-0.95197,-0.61113,0.41667,-0.43999,1.06238,-1.47955,-0.14277,-0.21712,0.7654,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,user,not_user,not_user,not_user,not_user,user,user,not_user,not_user,not_user,not_user,not_user,user,user,not_user,not_user,not_user,not_user,not_user
938,-0.07854,-1.22751,0.91093,1.2861,1.06238,-0.76096,1.46191,0.19268,0.40148,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,user,not_user,user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,user,not_user,not_user
939,-0.07854,-0.05921,-0.46725,2.32338,2.44904,1.2861,1.30612,-0.21712,0.40148,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,user,not_user,not_user,not_user,user,user,user,user,not_user,user,not_user,user,user,user,not_user,user,user,not_user,not_user
940,-0.95197,-0.61113,1.60383,-0.80615,0.58331,0.43852,-1.13788,0.88113,0.7654,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,not_user,not_user,not_user,user,user,user,user,user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
941,-0.07854,1.16365,1.02119,-0.30033,0.44585,0.76096,-1.25773,1.29221,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,not_user,not_user,not_user,user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
942,-0.95197,-0.61113,-0.34799,-1.09207,-0.58331,1.45039,-0.89891,-0.71126,-1.54858,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,user,not_user,not_user
943,-0.95197,-1.22751,-0.67825,-0.30033,-1.11902,-0.76096,-1.5184,0.88113,-0.21575,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,user,not_user,not_user,user,user,user,not_user,not_user,user,not_user,not_user,not_user,user,not_user,user,user,not_user,not_user
944,-0.07854,-0.05921,2.127,-1.37639,0.14143,-0.30172,-1.64101,1.29221,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user
945,-0.07854,-1.22751,0.41667,0.00332,-2.39883,-0.30172,0.7583,-1.37983,-2.07848,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,not_user,not_user,not_user,user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user
946,0.49788,-0.05921,1.60383,-1.7625,-0.01928,0.13136,-1.5184,0.88113,-0.52593,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,user,not_user,not_user,user,not_user,not_user,not_user,user,not_user,not_user
947,-0.95197,0.45468,0.62967,0.00332,0.44585,-0.45321,-0.65253,-0.21712,0.40148,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user
948,-0.95197,-0.61113,-1.1943,0.32197,1.88511,0.59042,-0.14277,2.90161,1.92173,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,not_user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
949,-0.95197,-0.61113,0.41667,0.16767,0.29338,-0.30172,-0.27607,1.86203,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,user,not_user,not_user,user,user,user,not_user,not_user,user,not_user,not_user,not_user,user,not_user,not_user,user,not_user,not_user
