,Unnamed: 0,age,education,n_score,e_score,o_score,a_score,c_score,impulsiveness,ss,asian,black_asian,white_asian,white_black,other,white,other2,autralia,canada,new_zeland,ireland,uk,usa,male,female,alcohol,anphet,amyl,benzo,caffeine,cannabis,chocolate,cocaine,crack,ecstasy,heroine,ketamine,legal_h,lsd,meth,mushrooms,nicotine,semer,vsa
974,974,-0.95197,-0.61113,-0.58016,1.11406,0.7233,0.59042,-0.00665,-0.21712,-0.52593,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2,2,2,0,0,1,0,0,2,0,1,2,0,0,0
975,975,0.49788,1.16365,-0.58016,1.45421,-1.27553,1.61108,-0.40581,1.29221,1.2247,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,1,0,0,2,1,2,2,0,2,0,0,0,1,0,1,2,0,0
976,976,1.09449,-0.61113,1.23461,-1.09207,-0.45174,-0.15487,0.7583,-0.71126,-0.21575,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,2,0,0
977,977,-0.07854,1.98437,0.62967,0.16767,0.7233,-0.60633,-0.27607,-0.71126,-0.84637,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,1,0,0
978,978,-0.95197,-0.61113,0.41667,-0.15487,0.14143,-0.76096,0.41594,-0.21712,0.07987,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,2,2,1,1,0,0,0,1,2,1,2,0,1
979,979,-0.95197,-0.61113,1.02119,1.11406,-1.11902,-0.91699,-1.0145,0.88113,1.2247,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,2,1,1,2,2,2,2,0,1,0,0,2,0,2,0,2,0,0
980,980,-0.07854,0.45468,0.62967,-0.15487,1.88511,-1.772,1.13407,0.52975,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,2,2,2,2,1,1,0,1,0,0,0,2,0,2,0,1
981,981,-0.95197,-0.61113,-0.14882,-0.15487,1.24033,0.94156,-0.14277,0.88113,1.92173,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,1,2,2,2,0,0,1,0,0,0,1,2,1,2,0,0
982,982,-0.95197,-0.61113,-0.14882,0.32197,1.24033,-0.45321,-0.89891,0.52975,1.2247,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,1,0,2,2,1,1,0,1,0,0,0,0,0,1,2,0,0
983,983,-0.95197,-0.05921,0.73545,-0.80615,-0.71727,-0.45321,0.25953,0.88113,0.07987,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,2,0,2,2,2,1,1,0,1,2,0,0,1,2,1,0,0,0
984,984,-0.07854,-0.61113,1.72012,0.63779,0.44585,-1.34289,-2.18109,1.29221,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,2,1,0,0,1,0,0,1,0,1,1,2,0,0
985,985,-0.95197,-0.61113,1.02119,-1.50796,0.44585,-0.01729,-0.89891,-0.71126,0.07987,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,2,2,2,2,2,0,2,0,0,1,0,1,0,2,0,0
986,986,-0.07854,0.45468,-0.79151,0.00332,0.14143,-1.07533,-0.27607,1.29221,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,2,0,1,2,1,1,1,2,1,0,0,1,0,2,0,2,0,0
987,987,-0.95197,-0.61113,1.72012,-0.57545,1.65653,0.13136,-0.40581,0.88113,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,2,2,2,2,1,1,0,2,0,1,0,1,0,2,0,0
988,988,-0.95197,-0.61113,0.31287,1.74091,0.29338,-0.76096,-1.78169,1.86203,1.92173,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,1,2,1,2,2,2,1,0,1,0,0,2,0,1,2,2,0,0
989,989,1.82213,-0.05921,-0.79151,0.32197,0.58331,0.13136,-0.00665,-0.21712,-0.21575,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,2,0,0
990,990,-0.07854,0.45468,-1.1943,0.80523,1.43533,2.23427,1.13407,-0.21712,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,2,2,1,0,1,0,0,1,1,0,1,1,0,0
991,991,-0.95197,-0.61113,0.52135,0.80523,0.7233,0.94156,-0.78155,0.52975,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,2,0,1,2,2,2,1,0,0,0,0,1,0,0,1,2,0,1
992,992,-0.95197,1.16365,-0.79151,-0.30033,-0.31776,-0.91699,-0.14277,0.52975,0.7654,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,1,1,2,2,0,0,1,0,1,1,1,0,1,2,0,0
993,993,-0.95197,1.16365,-0.79151,0.96248,-0.45174,0.43852,0.7583,0.88113,0.7654,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,1,2,1,1,1,0,1,0,1,1,0,0,0,2,0,2
994,994,-0.07854,1.16365,1.13281,-0.30033,0.88309,-0.60633,0.93949,-0.21712,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,2,2,0,2,0,0,0,0,0,1,0,0,0,1,0,0
995,995,-0.07854,1.98437,-1.05308,0.80523,-0.31776,-0.15487,0.93949,-0.21712,-0.52593,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,0,0,2,2,2,0,0,1,0,0,0,0,0,0,1,0,0
996,996,-0.95197,-0.61113,-0.67825,0.47617,-0.17779,0.13136,1.46191,-0.71126,-1.18084,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,2,1,1,1,0,1,1,1,1,1,0,1,2,0,0
997,997,-0.95197,-1.7379,1.23461,-1.09207,-0.31776,-0.15487,-0.65253,1.29221,0.7654,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,1,0,2,1,2,0,0,0,0,0,1,1,0,0,0,0,0
998,998,-0.95197,-0.61113,-0.05188,0.96248,-1.27553,-2.35413,-0.89891,1.29221,1.92173,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,2,0,2,2,2,1,1,0,1,1,0,2,0,0,0,2,0,0
999,999,1.09449,-0.61113,-0.34799,0.16767,0.14143,0.43852,0.7583,-1.37983,-1.18084,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1000,1000,-0.95197,-0.61113,2.127,-1.7625,-0.31776,-1.47955,0.25953,-1.37983,-0.52593,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,2,0,1,1,0,0
1001,1001,-0.95197,-1.22751,1.8399,-2.21069,-1.11902,-0.45321,-3.46436,-0.21712,-1.18084,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,1,2,2,0,0,0,0,0,1,1,0,1,0,2,0,1
1002,1002,-0.95197,-1.22751,0.82562,-1.50796,-1.82919,-0.01729,-1.64101,1.29221,1.2247,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,2,2,2,1,0,1,0,0,0,2,0,1,0,2,0,1
1003,1003,-0.95197,-1.22751,1.8399,-0.94779,0.88309,0.13136,-0.89891,-0.71126,-0.52593,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,1
1004,1004,-0.95197,-0.61113,-0.05188,0.16767,1.65653,0.94156,-0.00665,0.19268,0.40148,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,2,0,0,0,0,0,1,0,1,1,1,0,0
1005,1005,1.09449,1.16365,0.62967,-1.23177,-0.58331,-0.45321,-1.13788,-0.21712,-0.21575,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,2,0,0,1,1,2,0,0,0,0,0,1,0,0,0,2,0,1
1006,1006,-0.95197,-1.22751,1.23461,0.96248,0.44585,-0.30172,-0.27607,0.52975,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,2,0,1,1,1,1,0,0,1,0,2,2,0,0,0,1,0,0
1007,1007,1.09449,0.45468,-0.67825,0.00332,-0.01928,-0.01729,0.41594,-2.55524,-0.52593,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0
1008,1008,-0.95197,-0.61113,-0.58016,1.45421,1.88511,1.2861,-0.78155,0.19268,1.92173,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,1,2,2,2,0,0,1,0,0,1,0,0,0,1,0,0
1009,1009,-0.07854,-0.61113,1.8399,-1.23177,0.44585,-0.76096,-1.38502,0.19268,-1.18084,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,2,0,2,2,1,2,1,1,0,0,0,2,0,2,0,2,0,1
1010,1010,-0.95197,-0.61113,0.62967,0.32197,0.14143,0.13136,-0.14277,0.19268,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,2,2,2,2,1,0,1,0,1,1,1,1,1,2,0,0
1011,1011,-0.07854,-0.61113,-0.79151,2.127,0.88309,0.43852,-0.65253,1.86203,1.92173,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,1,2,1,1,1,1,1,0,1,2,1,0,2,2,0,0
1012,1012,1.09449,0.45468,-1.1943,0.63779,2.44904,0.76096,1.30612,-1.37983,0.07987,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,2,2,1,2,0,0,2,0,0,2,0,2,0,2,0,0
1013,1013,-0.95197,-0.05921,-2.21844,2.57309,1.88511,0.13136,1.63088,0.19268,0.7654,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0
1014,1014,-0.07854,-0.61113,0.31287,-2.5383,-0.84732,-1.6209,-2.57309,0.88113,0.07987,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,1,2,2,2,0,0,0,0,2,2,1,2,1,1,0,0
1015,1015,-0.95197,-1.22751,-0.34799,-1.23177,-0.97631,0.43852,1.13407,-0.71126,-2.07848,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
1016,1016,-0.07854,-1.22751,0.22393,1.58487,0.29338,-1.47955,-0.00665,-0.21712,0.7654,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,2,0,0,2,0,2,1,2,0,0,0,0,0
1017,1017,0.49788,-0.61113,0.91093,-1.37639,-1.42424,-0.45321,-0.78155,0.19268,-2.07848,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,0,0,2,2,2,1,0,0,2,0,1,0,0,0,2,0,0
1018,1018,-0.95197,0.45468,0.13606,-0.94779,1.06238,-1.92595,0.7583,-0.21712,-0.52593,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,1,2,2,1,0,0,0,0,0,1,0,0,1,1,0,0
1019,1019,-0.95197,-0.61113,2.127,-2.72827,-1.11902,-0.45321,-2.42317,-0.71126,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1020,1020,-0.95197,-1.22751,1.37297,-0.15487,1.65653,-0.91699,-0.40581,-0.21712,0.07987,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,2,1,0,0,0,0,0,2,1,0,1,0,0,0
1021,1021,-0.95197,-0.61113,-0.67825,-0.30033,1.06238,-1.07533,-2.42317,1.29221,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,0,2,2,1,0,0,0,0,0,1,0,2,0,1,0,0
1022,1022,-0.95197,-1.22751,0.31287,-1.09207,0.44585,0.59042,-0.65253,0.88113,0.07987,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,2,2,1,2,0,0,1,0,0,1,1,1,1,1,0,1
1023,1023,-0.95197,0.45468,-1.1943,-0.94779,-0.71727,-0.30172,-0.40581,-0.21712,-0.52593,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
1024,1024,1.09449,1.98437,0.13606,0.32197,0.44585,-0.91699,-0.00665,0.19268,0.40148,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1025,1025,0.49788,0.45468,0.62967,0.32197,-0.45174,-0.01729,0.58489,1.29221,1.2247,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,2,0,0
1026,1026,-0.95197,1.16365,-0.34799,0.80523,0.58331,0.59042,1.30612,-0.21712,1.92173,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0,0,2,2,2,0,0,1,0,0,0,1,1,1,1,0,2
1027,1027,-0.95197,0.45468,0.52135,-0.94779,-0.84732,-1.07533,-0.40581,-0.21712,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
1028,1028,-0.95197,-0.61113,-0.67825,0.32197,0.58331,1.11406,-0.00665,0.19268,0.7654,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,2,2,2,0,0,0,0,0,1,0,0,0,2,0,0
1029,1029,-0.07854,-0.61113,0.22393,-1.37639,-0.17779,-1.07533,-1.38502,1.29221,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1030,1030,-0.95197,-0.61113,0.22393,-0.69509,0.14143,-0.60633,-0.27607,0.19268,0.40148,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,0,2,2,2,1,0,0,0,0,0,1,0,1,1,0,0
1031,1031,-0.95197,-0.61113,1.23461,-0.57545,0.44585,-0.60633,-1.0145,0.52975,1.92173,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,1,0,0,2,2,2,1,0,1,0,0,1,0,0,0,2,0,0
1032,1032,-0.95197,-0.05921,0.52135,0.47617,1.88511,-0.01729,-0.52745,0.52975,0.7654,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,1,1,0,2,1,1,1,0,1,0,1,1,0,0,0,2,0,0
1033,1033,-0.95197,-0.61113,0.52135,0.80523,0.88309,-0.15487,-0.27607,1.29221,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,1,0,2,2,1,1,0,1,1,1,1,1,0,1,2,0,0
1034,1034,-0.07854,-0.61113,-2.05048,0.47617,0.58331,0.59042,0.7583,-1.37983,-0.84637,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,2,1,2,0,0,0,0,0,0,0,1,0,2,0,0
1035,1035,0.49788,1.16365,1.23461,-1.50796,-0.01928,2.75696,-0.78155,-0.21712,-2.07848,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0
1036,1036,-0.95197,-0.61113,0.22393,-0.80615,0.7233,2.23427,1.13407,0.52975,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,1,2,1,1,0,0,0,0,0,1,0,0,0,1,0,1
1037,1037,-0.95197,-0.61113,0.73545,-0.15487,0.58331,-0.76096,0.41594,-0.71126,0.07987,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,2,2,2,2,1,0,1,0,0,2,0,2,0,2,0,1
1038,1038,0.49788,1.16365,0.62967,-0.15487,-1.97495,-0.15487,-1.0145,0.88113,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1039,1039,0.49788,0.45468,0.22393,-2.11437,-2.09015,-1.34289,-1.38502,1.86203,0.7654,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1040,1040,-0.07854,-0.61113,1.02119,-0.57545,0.14143,0.94156,-0.52745,0.88113,-0.21575,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,0,2,2,2,1,1,0,0,2,1,2,0,1,2,0,0
1041,1041,-0.07854,1.16365,0.91093,-0.43999,-1.42424,0.76096,-0.65253,-1.37983,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0
1042,1042,-0.95197,-0.61113,0.73545,1.2861,1.43533,0.94156,-0.89891,1.29221,1.2247,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,1,0,0,2,2,2,1,0,0,0,1,1,0,1,1,2,0,0
1043,1043,-0.07854,1.16365,1.37297,1.2861,1.88511,-2.5383,-1.25773,1.29221,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,2,2,1,1,2,0,0,1,0,1,0,2,0,0,0,0
1044,1044,-0.95197,-0.61113,1.23461,-1.23177,0.44585,-0.01729,0.25953,-1.37983,-1.54858,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,1,2,1,2,0,0,0,0,0,0,0,1,0,1,0,0
1045,1045,-0.95197,1.16365,-1.43907,2.57309,0.44585,-0.76096,0.58489,0.88113,1.92173,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,1,2,2,1,2,0,0,0,0,2,0,0,0,2,0,0
1046,1046,-0.95197,-0.05921,-1.1943,0.63779,-0.01928,0.28783,-0.52745,-0.21712,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0
1047,1047,-0.95197,-0.61113,1.02119,0.47617,1.43533,1.61108,-0.65253,0.88113,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0,1,2,2,1,1,0,2,0,1,0,1,0,1,2,0,1
1048,1048,-0.07854,1.98437,-1.55078,-0.15487,0.7233,-1.92595,0.25953,0.19268,1.2247,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,1,2,2,1,1,0,2,0,0,0,0,0,0,0,0,0
1049,1049,-0.95197,-0.61113,-0.67825,-0.43999,-0.97631,-0.30172,-0.27607,-0.21712,-0.21575,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,2,2,1,0,0,1,0,0,1,1,0,1,2,0,0
1050,1050,-0.95197,-1.22751,1.23461,-0.57545,-1.55521,-1.92595,-2.04506,1.29221,1.92173,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,2,0,1,2,2,2,2,0,1,2,0,1,1,2,1,2,0,0
1051,1051,-0.95197,-0.61113,0.41667,-0.57545,0.44585,-0.30172,-0.40581,-0.21712,-0.21575,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0
1052,1052,-0.07854,-1.7379,-0.79151,1.2861,1.65653,-0.60633,0.58489,0.19268,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,1,2,1,2,0,0,1,0,1,1,2,0,1,2,0,2
1053,1053,-0.07854,-0.61113,0.22393,-0.15487,0.7233,0.59042,1.46191,-1.37983,-1.18084,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1054,1054,0.49788,-1.22751,0.31287,-1.23177,-1.11902,-1.772,-1.38502,0.19268,0.40148,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,0,1,2,1,2,0,0,0,0,0,2,0,0,0,1,0,0
1055,1055,-0.95197,0.45468,0.73545,-1.09207,-1.27553,-0.45321,-0.40581,0.52975,0.40148,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,1,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0
1056,1056,-0.95197,-0.61113,-0.58016,-0.15487,0.7233,0.94156,-0.27607,-0.71126,0.40148,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,2,2,2,0,0,1,0,0,2,2,1,0,1,0,0
1057,1057,1.09449,1.16365,-0.58016,0.00332,1.65653,0.59042,0.93949,-1.37983,-0.52593,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1058,1058,-0.95197,-1.22751,-0.24649,0.63779,-1.42424,0.13136,0.7583,1.29221,0.07987,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1059,1059,-0.95197,0.45468,1.23461,1.93886,1.65653,-0.15487,-0.52745,1.29221,1.2247,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,2,1,2,0,0,0,0,0,0,1,0,1,0,0,0
1060,1060,-0.07854,-0.61113,-1.69163,-0.15487,0.88309,-1.47955,0.41594,-0.21712,0.07987,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,2,2,0,0,1,0,0,0,1,0,1,2,0,0
1061,1061,-0.07854,1.16365,-0.67825,0.63779,1.65653,0.59042,0.58489,-0.21712,1.2247,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1,1,2,2,2,0,0,0,0,0,1,1,0,1,2,0,0
1062,1062,-0.95197,-0.61113,-3.15735,0.47617,1.24033,1.11406,-1.13788,0.88113,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2,2,0,0,0,0,0,1,1,0,0,2,0,0
1063,1063,0.49788,-1.43719,1.23461,-0.69509,0.58331,0.28783,1.63088,-1.37983,-1.54858,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1064,1064,0.49788,0.45468,-0.58016,-0.69509,-2.39883,-0.30172,-0.27607,-2.55524,-1.18084,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1065,1065,-0.95197,-1.22751,-1.69163,0.96248,-0.01928,-0.01729,-0.89891,0.88113,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,2,1,0,0,2,0,0,0,0,0,0,2,0,0
1066,1066,-0.07854,1.98437,-0.92104,0.00332,1.06238,2.03972,2.04506,-1.37983,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1067,1067,-0.07854,1.16365,-0.05188,-1.37639,-0.45174,-0.15487,1.30612,-0.21712,-1.18084,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1068,1068,-0.95197,1.16365,0.41667,0.00332,0.29338,-0.60633,0.12331,0.88113,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1069,1069,-0.95197,-0.61113,-0.46725,-0.43999,1.06238,0.13136,-1.38502,-0.21712,0.7654,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0
1070,1070,-0.95197,1.16365,1.60383,-1.50796,-0.17779,0.28783,-0.40581,-0.71126,-1.54858,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1071,1071,0.49788,1.98437,-0.67825,0.32197,-0.01928,-0.30172,1.46191,-1.37983,-1.54858,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1072,1072,0.49788,-1.22751,0.31287,-0.69509,-0.45174,-0.45321,-0.14277,0.19268,0.7654,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0
1073,1073,-0.95197,-1.43719,-0.92104,-0.57545,0.7233,1.2861,-0.27607,-0.71126,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0
1074,1074,0.49788,-0.05921,0.41667,0.00332,-0.97631,0.13136,-0.14277,-1.37983,-1.18084,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0
1075,1075,-0.07854,0.45468,1.8399,-1.92173,1.88511,-0.91699,0.25953,0.19268,1.92173,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0
1076,1076,1.09449,-0.05921,-1.55078,0.96248,-0.31776,-0.45321,0.25953,-0.21712,-1.54858,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1077,1077,0.49788,-0.05921,0.52135,-1.37639,-1.42424,0.13136,-1.13788,-1.37983,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1078,1078,-0.07854,1.16365,0.31287,1.74091,-0.17779,0.28783,0.58489,0.52975,0.7654,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1079,1079,-0.95197,1.16365,-1.1943,1.58487,0.29338,1.11406,1.30612,-0.21712,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1080,1080,-0.95197,1.16365,-0.24649,0.47617,-0.31776,0.28783,-0.52745,-0.21712,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0
1081,1081,-0.95197,1.16365,0.62967,1.11406,-0.84732,-0.45321,-1.25773,-0.71126,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
1082,1082,-0.95197,0.45468,-0.05188,-0.15487,0.44585,0.28783,0.41594,-1.37983,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1083,1083,-0.95197,1.16365,-0.24649,0.47617,0.88309,-0.15487,1.81175,0.52975,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1084,1084,0.49788,-0.05921,-0.14882,-0.15487,0.58331,0.43852,0.58489,-0.71126,0.40148,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1085,1085,-0.95197,1.16365,-0.05188,0.96248,2.15324,-0.30172,0.25953,-1.37983,-0.52593,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
